session_id,user_id,session_start,session_end,session_duration_seconds
SES0003362,U00304,12/05/2023 08:22,12/05/2023 08:33,679
SES0003363,U00304,2023-05-12T03:25:22Z,2023-05-12T03:26:01Z,39
SES0003364,U00304,2023-06-05 03:40:52,05/06/2023 03:41,58
SES0003365,U00304,2023-05-11 17:57:45,2023-05-11T18:23:54Z,1569
SES0003366,U00304,01/06/2023 17:03,2023-06-01 17:07:37,250
SES0003367,U00304,2023-05-16T03:27:07Z,2023-05-16 03:30:34,207
SES0003368,U00304,2023-05-17T05:17:24Z,17/05/2023 05:17,0
SES0003369,U00304,2023-06-07 16:00:13,07/06/2023 16:04,271
SES0003370,U00304,2023-05-22T06:38:53Z,2023-05-22T06:39:47Z,54
SES0003371,U00304,2023-06-02T21:32:04Z,2023-06-02T21:33:27Z,
SES0003372,U00304,08/06/2023 03:47,2023-06-08 03:49:28,102
SES0003373,U00304,2023-05-22T15:28:35Z,22/05/2023 15:46,1067
SES0003374,U00304,11/05/2023 12:11,11/05/2023 12:12,58
SES0003375,U00304,04/06/2023 17:35,2023-06-04 19:39:00,7417
SES0003376,U00304,24/05/2023 15:34,2023-05-24T15:36:07Z,124
SES0003377,U00304,2023-06-02T07:22:52Z,02/06/2023 07:26,196
SES0003378,U00304,2023-05-24 13:10:02,24/05/2023 13:12,143
SES0003379,U00304,09/06/2023 11:42,2023-06-09T11:50:12Z,458
SES0003380,U00304,02/06/2023 06:14,2023-06-02T06:14:29Z,26
SES0003381,U00304,2023-06-01T09:15:19Z,2023-06-01T09:19:05Z,226
SES0003382,U00304,2023-05-25T03:50:12Z,2023-05-25T03:52:02Z,110
SES0003383,U00304,15/05/2023 23:14,15/05/2023 23:27,810
SES0003384,U00304,16/05/2023 20:52,2023-05-16T20:52:24Z,20
SES0003385,U00304,2023-05-12 10:49:59,12/05/2023 10:57,471
SES0003386,U00304,29/05/2023 02:54,2023-05-29 02:55:49,97
SES0003387,U00304,2023-05-18T08:20:18Z,2023-05-18T08:20:49Z,31
SES0003388,U00304,2023-05-28T08:22:29Z,2023-05-28T08:23:36Z,67
SES0003389,U00304,18/05/2023 21:25,18/05/2023 21:25,16
SES0003390,U00305,2023-10-30 21:46:17,2023-10-30 21:51:02,285
SES0003391,U00305,2023-10-18 22:42:00,18/10/2023 22:42,0
SES0003392,U00305,2023-10-16T17:19:47Z,16/10/2023 17:21,109
SES0003393,U00305,19/11/2023 20:39,2023-11-19 20:41:28,136
SES0003394,U00305,06/10/2023 08:01,2023-10-06T08:02:43Z,46
SES0003394,U00305,06/10/2023 08:01,2023-10-06T08:02:43Z,46
SES0003395,U00306,09/07/2023 01:06,2023-07-09T01:08:16Z,90
SES0003396,U00306,24/08/2023 11:18,2023-08-24 11:18:56,31
SES0003397,U00306,15/07/2023 01:08,2023-07-15 01:08:36,
SES0003398,U00306,28/07/2023 18:46,2023-07-28T18:47:53Z,58
SES0003399,U00306,2023-09-19 23:05:17,19/09/2023 23:05,0
SES0003400,U00306,08/09/2023 21:35,2023-09-08 21:41:02,342
SES0003401,U00306,2023-07-12T15:18:49Z,12/07/2023 15:21,132
SES0003402,U00306,2023-10-01T14:21:37Z,01/10/2023 14:24,150
SES0003403,U00306,2023-07-08T04:50:42Z,2023-07-08 04:52:17,95
SES0003404,U00306,2023-07-16T11:09:23Z,2023-07-16 11:09:56,33
SES0003405,U00306,2023-08-09 08:26:14,09/08/2023 08:26,45
SES0003406,U00306,06/09/2023 09:34,06/09/2023 09:35,77
SES0003407,U00306,2023-07-08T08:43:29Z,2023-07-08T08:44:57Z,88
SES0003408,U00306,2023-08-09T13:50:37Z,09/08/2023 13:52,87
SES0003409,U00306,2023-07-10 09:46:15,10/07/2023 09:47,75
SES0003410,U00306,2023-08-19T23:31:24Z,2023-08-19T23:35:00Z,216
SES0003411,U00306,09/08/2023 14:34,09/08/2023 14:35,87
SES0003412,U00306,2023-09-27 03:57:35,2023-09-29 03:21:44,170649
SES0003413,U00306,2023-08-17 19:08:51,17/08/2023 19:09,36
SES0003414,U00306,2023-08-26 03:58:56,2023-08-26T04:20:29Z,1293
SES0003415,U00306,2023-08-13 05:59:32,2023-08-13 06:01:55,143
SES0003416,U00306,07/08/2023 18:03,2023-08-07T18:06:52Z,191
SES0003417,U00306,02/08/2023 06:28,02/08/2023 06:29,47
SES0003418,U00306,13/07/2023 09:52,2023-07-13T09:55:21Z,143
SES0003419,U00306,2023-09-30T04:48:39Z,30/09/2023 04:48,0
SES0003420,U00306,2023-07-09T15:02:06Z,2023-07-09 15:04:51,165
SES0003421,U00306,2023-08-08T03:28:48Z,2023-08-08T03:41:17Z,749
SES0003422,U00306,2023-07-07 06:58:55,2023-07-07 07:01:37,162
SES0003423,U00306,2023-07-23T02:22:48Z,2023-07-23 02:31:23,515
SES0003424,U00306,01/08/2023 06:34,2023-08-01 06:36:51,139
SES0003425,U00306,2023-07-30T17:10:44Z,2023-07-30 17:16:42,358
SES0003426,U00306,2023-09-04T06:00:32Z,04/09/2023 06:01,43
SES0003427,U00306,30/07/2023 05:54,2023-07-30T05:59:07Z,262
SES0003428,U00306,2023-08-29 17:46:06,2023-08-29T17:57:56Z,710
SES0003429,U00306,2023-07-13T07:09:54Z,13/07/2023 07:21,675
SES0003430,U00306,2023-10-02T08:08:52Z,2023-10-02T08:09:17Z,25
SES0003431,U00306,28/08/2023 11:56,2023-08-28 12:01:02,277
SES0003432,U00306,2023-07-31 02:05:19,31/07/2023 02:11,348
SES0003433,U00306,2023-08-21 10:20:52,2023-08-21 10:22:10,78
SES0003434,U00306,2023-09-20T17:12:52Z,2023-09-20T17:14:14Z,82
SES0003435,U00307,22/05/2023 21:03,2023-05-22T21:15:58Z,732
SES0003436,U00307,16/05/2023 19:57,2023-05-16 19:58:47,104
SES0003437,U00307,18/05/2023 17:27,21/05/2023 23:00,279192
SES0003438,U00307,2023-05-17T19:22:55Z,2023-05-17 19:26:57,242
SES0003439,U00307,22/05/2023 05:08,22/05/2023 05:08,9
SES0003440,U00307,2023-05-20 10:17:53,20/05/2023 10:29,725
SES0003441,U00307,2023-05-21T13:26:20Z,21/05/2023 13:30,239
SES0003442,U00307,21/05/2023 00:08,2023-05-21T00:11:33Z,199
SES0003443,U00307,2023-05-22 23:00:02,2023-05-22T23:06:16Z,374
SES0003444,U00307,19/05/2023 06:19,2023-05-19 06:20:09,21
SES0003445,U00307,2023-05-21 05:11:44,2023-05-21 05:12:26,42
SES0003446,U00307,2023-05-17T18:16:15Z,2023-05-17T18:17:08Z,53
SES0003447,U00307,2023-05-21 19:41:09,2023-05-21 19:41:49,40
SES0003448,U00307,19/05/2023 02:57,2023-05-19T03:00:05Z,130
SES0003449,U00307,2023-05-18 20:51:34,2023-05-18 20:56:32,298
SES0003450,U00307,19/05/2023 14:55,2023-05-19T14:55:50Z,34
SES0003451,U00307,18/05/2023 10:45,2023-05-18 10:48:06,129
SES0003452,U00307,2023-05-18 08:58:17,2023-05-18 09:03:23,306
SES0003453,U00307,2023-05-22T03:21:24Z,2023-05-22 03:22:31,67
SES0003454,U00307,16/05/2023 09:29,16/05/2023 09:31,94
SES0003455,U00307,2023-05-22T16:30:24Z,2023-05-22T16:34:20Z,236
SES0003456,U00307,2023-05-21 01:38:25,21/05/2023 01:42,239
SES0003457,U00307,2023-05-18 03:15:44,2023-05-18T03:17:25Z,101
SES0003458,U00307,2023-05-21 01:49:05,21/05/2023 01:50,97
SES0003459,U00307,21/05/2023 15:42,21/05/2023 16:16,2032
SES0003460,U00307,2023-05-18 22:11:54,18/05/2023 22:12,25
SES0003461,U00307,21/05/2023 16:47,2023-05-24 12:52:33,245121
SES0003462,U00307,2023-05-16 22:44:58,2023-05-16T22:45:41Z,43
SES0003463,U00307,2023-05-20 16:58:31,20/05/2023 17:02,234
SES0003464,U00307,2023-05-17T01:56:39Z,17/05/2023 01:59,169
SES0003465,U00307,21/05/2023 09:15,2023-05-21T09:22:04Z,377
SES0003466,U00307,2023-05-19 03:06:11,2023-05-19T03:08:35Z,144
SES0003467,U00307,20/05/2023 09:54,20/05/2023 09:54,10
SES0003468,U00307,17/05/2023 05:56,2023-05-17 05:58:42,122
SES0003469,U00307,18/05/2023 18:01,18/05/2023 18:05,220
SES0003470,U00307,2023-05-16T16:43:25Z,16/05/2023 16:46,178
SES0003471,U00307,2023-05-20 18:16:14,2023-05-20T18:16:35Z,21
SES0003472,U00307,22/05/2023 08:17,2023-05-22T08:18:39Z,71
SES0003473,U00307,2023-05-18 14:58:07,2023-05-18T14:59:04Z,57
SES0003474,U00307,2023-05-21T14:55:44Z,2023-05-21T15:06:31Z,647
SES0003475,U00308,2024-02-19 18:09:07,2024-02-19 18:09:30,23
SES0003476,U00308,14/11/2023 05:06,2023-11-14 05:07:28,58
SES0003477,U00308,09/01/2024 03:37,2024-01-09T03:38:31Z,69
SES0003478,U00308,2024-03-16T07:35:24Z,2024-03-16T07:41:02Z,338
SES0003479,U00308,26/02/2024 21:33,2024-02-26T21:35:22Z,135
SES0003480,U00309,22/03/2024 06:17,22/03/2024 06:19,96
SES0003481,U00309,18/03/2024 13:39,2024-03-18 13:40:42,94
SES0003482,U00309,2024-03-23 23:34:23,2024-03-23 23:34:40,17
SES0003483,U00309,2024-03-23 22:28:50,23/03/2024 22:29,57
SES0003484,U00309,2024-03-25T17:13:43Z,2024-03-25T17:17:17Z,
SES0003485,U00309,2024-03-23 14:00:28,23/03/2024 14:05,330
SES0003486,U00309,2024-03-17 20:56:24,2024-03-17T21:00:20Z,236
SES0003487,U00309,2024-03-18 11:37:00,2024-03-18T11:37:00Z,0
SES0003488,U00309,2024-03-17T06:33:55Z,2024-03-17 06:35:21,86
SES0003489,U00309,23/03/2024 10:23,23/03/2024 10:24,50
SES0003490,U00310,2024-05-07 19:15:27,2024-05-07 19:16:52,85
SES0003491,U00310,2024-05-10 18:33:33,2024-05-10 18:36:22,169
SES0003492,U00310,2024-05-07 12:44:49,07/05/2024 12:49,272
SES0003493,U00310,2024-05-04T14:16:57Z,2024-05-04 14:18:00,63
SES0003494,U00310,2024-05-06 10:38:47,06/05/2024 10:39,50
SES0003495,U00310,2024-05-09 20:59:03,2024-05-09T21:08:15Z,552
SES0003496,U00310,2024-05-04 12:22:15,2024-05-04T12:34:08Z,713
SES0003497,U00310,2024-05-10 10:45:26,2024-05-10T11:37:13Z,3107
SES0003498,U00310,2024-05-08 13:34:43,2024-05-08T13:36:42Z,119
SES0003499,U00310,2024-05-04 17:41:36,2024-05-04T17:58:53Z,1037
SES0003500,U00310,05/05/2024 16:54,05/05/2024 17:10,951
SES0003501,U00310,07/05/2024 18:10,07/05/2024 18:12,89
SES0003502,U00310,2024-05-06 05:49:54,2024-05-06T05:52:32Z,158
SES0003503,U00310,05/05/2024 21:40,2024-05-05T21:40:50Z,23
SES0003504,U00310,2024-05-08T04:29:22Z,2024-05-08 04:29:22,0
SES0003505,U00310,2024-05-08 10:22:37,2024-05-08T10:27:17Z,280
SES0003506,U00310,05/05/2024 02:06,2024-05-05 02:08:45,141
SES0003507,U00310,2024-05-07T14:04:00Z,2024-05-07T14:06:41Z,161
SES0003508,U00310,2024-05-10T23:25:52Z,2024-05-10 23:30:09,257
SES0003509,U00310,04/05/2024 07:55,2024-05-04T07:55:56Z,16
SES0003510,U00310,07/05/2024 18:19,07/05/2024 18:20,82
SES0003511,U00310,2024-05-04 16:35:08,2024-05-04 16:35:45,37
SES0003512,U00310,2024-05-05 15:13:29,05/05/2024 15:13,12
SES0003513,U00310,2024-05-07 01:09:00,2024-05-07 01:18:44,584
SES0003514,U00310,2024-05-06 03:14:53,2024-05-06T03:19:22Z,269
SES0003515,U00310,2024-05-09 12:12:10,2024-05-09 12:13:03,53
SES0003516,U00310,2024-05-09 05:37:50,2024-05-09 05:38:08,18
SES0003517,U00310,2024-05-08 05:38:21,2024-05-08 05:39:00,39
SES0003518,U00310,2024-05-09T22:27:40Z,09/05/2024 22:29,87
SES0003519,U00310,2024-05-10 19:36:43,2024-05-10 19:37:08,25
SES0003520,U00310,2024-05-06T01:50:08Z,06/05/2024 01:55,309
SES0003521,U00310,2024-05-07 14:30:16,07/05/2024 14:30,42
SES0003522,U00310,10/05/2024 17:50,2024-05-10T17:51:58Z,87
SES0003523,U00310,07/05/2024 22:09,2024-05-07 22:09:20,0
SES0003524,U00310,2024-05-08 19:26:03,2024-05-08 19:27:55,112
SES0003525,U00310,08/05/2024 12:57,2024-05-08 13:13:30,984
SES0003526,U00310,09/05/2024 03:43,2024-05-09T03:45:31Z,148
SES0003527,U00310,2024-05-08 19:45:34,2024-05-08T19:47:36Z,122
SES0003528,U00310,2024-05-08T12:08:35Z,2024-05-08T12:09:12Z,37
SES0003529,U00310,2024-05-05 23:24:27,2024-05-05 23:25:33,66
SES0003530,U00311,31/08/2023 20:06,31/08/2023 20:06,10
SES0003531,U00311,2023-08-30T21:50:16Z,30/08/2023 21:50,40
SES0003532,U00311,2023-08-27T05:22:01Z,2023-08-27T05:23:38Z,97
SES0003533,U00311,30/08/2023 20:02,2023-08-30T20:09:35Z,421
SES0003534,U00311,01/09/2023 02:51,2023-09-01T02:54:59Z,219
SES0003535,U00311,2023-09-02 10:24:11,2023-09-02 10:25:12,61
SES0003536,U00311,2023-09-07 08:28:14,2023-09-07T08:37:05Z,N/A
SES0003537,U00311,2023-08-27 04:19:15,27/08/2023 04:21,146
SES0003538,U00311,2023-09-04 06:34:26,04/09/2023 06:34,0
SES0003539,U00311,2023-08-25T01:42:10Z,25/08/2023 01:42,33
SES0003540,U00311,26/08/2023 11:52,26/08/2023 11:56,217
SES0003541,U00311,31/08/2023 14:46,31/08/2023 14:48,152
SES0003542,U00311,2023-08-31T14:07:17Z,31/08/2023 14:13,353
SES0003543,U00311,01/09/2023 13:04,2023-09-01T13:05:18Z,N/A
SES0003544,U00311,03/09/2023 04:49,2023-09-03T04:53:02Z,207
SES0003545,U00311,31/08/2023 16:32,2023-08-31T16:38:08Z,325
SES0003546,U00311,2023-09-01T14:26:00Z,01/09/2023 14:29,197
SES0003547,U00311,2023-08-28T04:32:45Z,2023-08-28T04:42:23Z,578
SES0003548,U00311,31/08/2023 02:42,2023-08-31 02:42:00,0
SES0003549,U00311,25/08/2023 11:19,25/08/2023 11:21,107
SES0003550,U00311,03/09/2023 07:32,2023-09-03 07:35:53,192
SES0003551,U00311,2023-09-07T15:39:43Z,2023-09-07T15:40:45Z,62
SES0003552,U00311,2023-08-31T12:27:15Z,31/08/2023 12:30,182
SES0003553,U00311,2023-08-25T01:35:01Z,2023-08-25 01:35:29,28
SES0003554,U00311,2023-08-27 21:53:49,2023-08-27 21:58:17,268
SES0003555,U00311,2023-08-29T21:41:41Z,29/08/2023 21:42,49
SES0003556,U00311,2023-08-27T09:15:18Z,27/08/2023 09:15,34
SES0003557,U00311,2023-08-25 23:50:47,2023-08-26T00:22:36Z,1909
SES0003558,U00311,2023-08-28T10:33:17Z,28/08/2023 10:34,78
SES0003559,U00311,06/09/2023 11:57,2023-09-06 12:29:28,1930
SES0003560,U00311,2023-08-25T20:01:57Z,2023-08-28 23:14:43,270766
SES0003561,U00311,2023-09-06T09:48:05Z,2023-09-06T09:49:36Z,91
SES0003562,U00311,2023-08-30 09:59:38,30/08/2023 10:00,51
SES0003563,U00311,2023-09-05 11:32:18,05/09/2023 11:35,186
SES0003564,U00311,06/09/2023 15:14,2023-09-06 15:15:22,38
SES0003565,U00311,05/09/2023 19:24,05/09/2023 19:28,253
SES0003566,U00311,2023-08-25 05:03:47,25/08/2023 05:07,238
SES0003567,U00311,25/08/2023 05:44,2023-08-25T05:46:13Z,100
SES0003568,U00311,2023-08-30T04:07:50Z,30/08/2023 04:08,39
SES0003569,U00311,2023-08-26T01:31:52Z,2023-08-26T01:35:13Z,201
SES0003570,U00312,2023-09-03T23:01:10Z,03/09/2023 23:06,338
SES0003571,U00312,2023-09-04 07:41:03,2023-09-04T07:45:48Z,285
SES0003572,U00312,31/08/2023 16:02,31/08/2023 16:03,83
SES0003573,U00312,2023-09-04 23:58:55,04/09/2023 23:58,0
SES0003574,U00312,03/09/2023 15:41,2023-09-03T15:42:22Z,62
SES0003575,U00312,03/09/2023 20:40,03/09/2023 20:42,66
SES0003576,U00312,2023-09-04T14:21:52Z,04/09/2023 14:21,0
SES0003577,U00312,2023-09-01 21:13:17,01/09/2023 21:20,442
SES0003578,U00312,2023-09-05 21:14:07,2023-09-05T21:15:28Z,81
SES0003579,U00312,2023-09-02 11:17:30,2023-09-02 11:40:51,1401
SES0003580,U00312,2023-09-02T18:52:14Z,2023-09-02 18:53:48,94
SES0003581,U00312,2023-09-05T05:07:44Z,05/09/2023 05:08,72
SES0003582,U00312,2023-09-05T12:50:00Z,2023-09-05T12:55:17Z,317
SES0003583,U00312,2023-09-02 04:12:11,2023-09-02T04:19:22Z,431
SES0003584,U00312,2023-09-06T08:25:39Z,2023-09-06 08:26:57,78
SES0003585,U00312,2023-09-06 09:43:26,2023-09-06T09:44:36Z,70
SES0003586,U00312,31/08/2023 00:36,31/08/2023 00:38,118
SES0003587,U00312,2023-09-02T06:46:50Z,02/09/2023 06:52,328
SES0003588,U00312,2023-09-01 13:10:17,2023-09-01 13:13:48,211
SES0003589,U00312,2023-09-03 12:46:18,2023-09-03T12:48:33Z,135
SES0003590,U00312,2023-09-06T06:13:44Z,2023-09-06 06:20:09,385
SES0003591,U00312,2023-09-06T22:51:02Z,2023-09-06T22:52:01Z,59
SES0003592,U00312,2023-09-05T05:44:03Z,2023-09-05 05:44:42,39
SES0003593,U00312,2023-09-05T17:07:06Z,2023-09-05T17:07:53Z,47
SES0003594,U00312,2023-08-31T22:27:17Z,31/08/2023 22:27,29
SES0003595,U00312,2023-09-05 23:35:52,2023-09-05T23:38:23Z,151
SES0003596,U00312,31/08/2023 14:04,2023-08-31 14:05:04,41
SES0003597,U00312,01/09/2023 10:07,2023-09-01 10:10:43,219
SES0003598,U00312,2023-08-31T07:08:13Z,31/08/2023 07:09,99
SES0003599,U00312,2023-09-02T20:57:56Z,2023-09-02T21:02:56Z,300
SES0003600,U00313,2023-07-22 04:19:12,2023-07-22T04:21:47Z,155
SES0003601,U00313,2024-01-08T14:30:45Z,2024-01-08 14:33:04,139
SES0003602,U00313,15/12/2023 21:59,2023-12-15T22:03:23Z,
SES0003603,U00313,2023-06-24T11:55:56Z,2023-06-24 12:10:04,848
SES0003604,U00313,2023-07-06T14:37:05Z,2023-07-06 14:49:23,738
SES0003605,U00313,2023-06-25 07:15:34,25/06/2023 07:15,10
SES0003606,U00313,17/12/2023 10:41,2023-12-17T10:42:24Z,61
SES0003607,U00313,05/09/2023 03:02,05/09/2023 03:04,94
SES0003608,U00313,29/02/2024 22:32,29/02/2024 22:33,N/A
SES0003609,U00313,2023-04-28 05:07:21,2023-04-28T05:08:34Z,73
SES0003610,U00313,2024-01-22T23:39:38Z,22/01/2024 23:40,74
SES0003611,U00313,2024-02-19T09:24:43Z,2024-02-19T09:26:48Z,125
SES0003612,U00313,23/07/2023 21:30,23/07/2023 21:31,72
SES0003613,U00313,2024-01-11 06:17:00,2024-01-11T06:17:56Z,56
SES0003614,U00313,2023-09-21T18:21:33Z,2023-09-21T18:23:14Z,101
SES0003615,U00313,23/07/2023 09:27,2023-07-23T09:29:28Z,119
SES0003616,U00313,2023-10-07 11:37:17,2023-10-07T11:54:29Z,1032
SES0003617,U00313,2023-10-13 14:26:54,13/10/2023 14:30,205
SES0003618,U00313,2023-07-06 20:17:10,2023-07-06T20:19:03Z,113
SES0003619,U00313,2024-02-10 13:48:59,10/02/2024 14:04,914
SES0003620,U00314,2023-12-28T14:19:39Z,2023-12-28 14:22:41,182
SES0003621,U00314,2023-12-29T20:28:36Z,2023-12-29 20:35:45,429
SES0003622,U00314,2024-01-06T06:23:35Z,06/01/2024 06:25,
SES0003623,U00314,2024-01-04 08:39:29,04/01/2024 08:41,107
SES0003624,U00314,2023-12-27 20:27:06,2023-12-27T20:27:37Z,31
SES0003625,U00316,2024-02-02 00:20:21,2024-02-02 00:22:19,118
SES0003626,U00316,2024-02-07 17:25:58,2024-02-07 17:33:24,446
SES0003627,U00316,01/02/2024 00:43,2024-02-01T00:57:58Z,893
SES0003628,U00316,2024-01-27 09:14:52,27/01/2024 09:17,181
SES0003629,U00316,2024-02-08 20:42:00,2024-02-08 20:49:24,444
SES0003630,U00316,27/01/2024 01:07,2024-01-27 01:08:07,28
SES0003631,U00316,2024-01-26T00:56:36Z,2024-01-26T01:00:08Z,212
SES0003632,U00316,2024-02-04 15:59:04,04/02/2024 15:59,N/A
SES0003633,U00316,2024-01-26 23:53:33,2024-01-26T23:54:37Z,64
SES0003634,U00316,2024-01-27T00:22:19Z,2024-01-27 00:22:32,13
SES0003635,U00316,04/02/2024 04:40,04/02/2024 04:44,283
SES0003636,U00316,07/02/2024 13:51,2024-02-07 13:52:21,77
SES0003637,U00316,2024-01-30 08:33:02,2024-01-30T08:36:59Z,237
SES0003638,U00316,02/02/2024 23:51,2024-02-02 23:54:21,151
SES0003639,U00316,29/01/2024 18:50,2024-01-29 18:56:07,351
SES0003640,U00316,29/01/2024 19:29,29/01/2024 19:29,12
SES0003641,U00316,2024-02-07 17:45:41,2024-02-07 17:53:10,449
SES0003642,U00316,04/02/2024 02:20,2024-02-04 02:21:20,70
SES0003643,U00316,2024-01-30T17:11:06Z,2024-01-30 17:12:09,63
SES0003644,U00316,26/01/2024 08:21,26/01/2024 08:21,12
SES0003645,U00316,2024-02-02T10:58:12Z,2024-02-02 11:00:47,N/A
SES0003646,U00316,27/01/2024 01:34,27/01/2024 01:37,200
SES0003647,U00316,30/01/2024 05:43,2024-01-30T05:46:46Z,171
SES0003648,U00316,2024-02-02T13:41:13Z,02/02/2024 13:55,866
SES0003649,U00316,28/01/2024 23:39,2024-01-28T23:49:41Z,613
SES0003650,U00316,2024-02-07 04:30:42,2024-02-07 05:07:03,2181
SES0003651,U00316,2024-02-05T22:15:44Z,2024-02-05 22:16:38,54
SES0003652,U00316,07/02/2024 15:34,07/02/2024 15:46,714
SES0003653,U00316,05/02/2024 08:18,2024-02-05T08:27:22Z,532
SES0003654,U00316,2024-02-02T00:43:43Z,2024-02-02 00:45:17,
SES0003655,U00317,2023-03-29 04:20:42,2023-03-29T04:20:55Z,13
SES0003656,U00320,2023-09-24 00:57:51,2023-09-24T01:02:18Z,267
SES0003657,U00320,2023-09-25 00:59:31,2023-09-25T01:41:32Z,2521
SES0003658,U00320,20/09/2023 01:32,2023-09-20T01:32:34Z,0
SES0003659,U00320,2023-09-24 19:33:10,2023-09-24 19:33:25,15
SES0003660,U00320,2023-09-23T18:29:59Z,23/09/2023 18:32,174
SES0003661,U00320,21/09/2023 22:44,2023-09-21 22:46:58,166
SES0003662,U00320,2023-09-20T18:42:04Z,2023-09-20T18:42:16Z,N/A
SES0003663,U00320,21/09/2023 15:56,2023-09-21 16:04:45,518
SES0003664,U00320,20/09/2023 04:24,20/09/2023 04:24,25
SES0003665,U00320,2023-09-26 20:49:07,26/09/2023 20:50,N/A
SES0003666,U00321,27/01/2024 09:25,2024-01-27 09:27:36,99
SES0003667,U00321,25/03/2023 17:49,2023-03-25 17:56:16,379
SES0003668,U00321,10/06/2023 07:30,2023-06-10T07:43:20Z,799
SES0003669,U00321,2023-12-31 00:00:05,2023-12-31T00:01:11Z,66
SES0003670,U00321,07/09/2023 14:40,07/09/2023 14:42,145
SES0003671,U00321,2024-01-27T16:18:21Z,27/01/2024 16:18,20
SES0003672,U00321,2023-08-31 17:47:45,2023-08-31T17:53:48Z,363
SES0003673,U00321,2023-06-21 12:31:52,2023-06-21 12:32:54,62
SES0003674,U00321,17/02/2024 12:46,2024-02-17 12:53:09,375
SES0003675,U00321,11/04/2023 10:14,2023-04-11T10:19:06Z,305
SES0003676,U00321,2023-06-27T22:40:36Z,2023-06-27T22:47:12Z,
SES0003677,U00321,2023-09-23 04:45:04,2023-09-23 04:45:07,3
SES0003678,U00321,2023-10-01 00:19:58,2023-10-01T00:21:33Z,N/A
SES0003679,U00321,2023-07-07 12:46:04,07/07/2023 12:56,602
SES0003680,U00321,16/01/2024 06:15,16/01/2024 06:33,1096
SES0003681,U00321,2023-09-17 03:44:24,2023-09-17 03:50:23,359
SES0003682,U00321,2023-08-14 18:50:38,14/08/2023 18:51,81
SES0003683,U00321,12/01/2024 05:39,2024-01-12 05:42:38,173
SES0003684,U00321,2023-09-25T20:08:51Z,2023-09-25T20:11:16Z,145
SES0003685,U00321,17/05/2023 18:56,17/05/2023 18:57,53
SES0003686,U00321,20/09/2023 03:20,2023-09-20 03:21:16,45
SES0003687,U00321,2023-11-11T11:45:25Z,11/11/2023 11:45,0
SES0003688,U00321,06/11/2023 16:22,06/11/2023 16:26,190
SES0003689,U00321,2023-07-01T08:37:00Z,01/07/2023 08:37,N/A
SES0003690,U00321,2023-03-09T00:45:10Z,2023-03-09T00:52:25Z,435
SES0003691,U00321,2023-06-24T20:10:02Z,2023-06-24 20:12:43,161
SES0003692,U00321,2023-05-13 19:02:01,2023-05-13 19:02:38,37
SES0003693,U00321,2023-07-23 05:36:53,2023-07-23T05:41:19Z,266
SES0003694,U00321,2023-05-29T08:29:33Z,29/05/2023 08:35,354
SES0003695,U00321,2024-01-25 16:44:13,2024-01-25T16:44:41Z,28
SES0003696,U00322,11/08/2023 22:02,2023-08-11T22:11:00Z,529
SES0003697,U00322,12/08/2023 21:35,12/08/2023 21:44,571
SES0003698,U00322,14/08/2023 11:17,2023-08-14T11:23:16Z,373
SES0003699,U00322,13/08/2023 04:52,2023-08-13 05:03:49,677
SES0003700,U00322,2023-08-11T22:33:11Z,11/08/2023 22:37,251
SES0003701,U00322,2023-08-13 21:38:02,13/08/2023 21:48,608
SES0003702,U00322,2023-08-13T15:12:17Z,13/08/2023 15:14,126
SES0003703,U00322,2023-08-10T19:06:11Z,2023-08-10 19:06:18,7
SES0003704,U00322,10/08/2023 15:35,2023-08-10 15:38:08,140
SES0003705,U00322,12/08/2023 03:43,2023-08-12 03:44:32,48
SES0003706,U00322,2023-08-09 02:04:29,2023-08-09T02:08:08Z,219
SES0003707,U00322,2023-08-15 16:36:25,2023-08-15T16:37:20Z,55
SES0003708,U00322,2023-08-10T03:41:49Z,2023-08-10T03:44:21Z,152
SES0003709,U00322,14/08/2023 19:11,2023-08-17T09:24:03Z,223955
SES0003710,U00322,2023-08-13T09:27:06Z,13/08/2023 09:28,104
SES0003711,U00322,2023-08-12 21:02:02,2023-08-12T21:06:29Z,267
SES0003712,U00322,15/08/2023 06:58,15/08/2023 07:01,197
SES0003713,U00322,09/08/2023 23:25,09/08/2023 23:27,141
SES0003714,U00322,2023-08-15T21:50:14Z,15/08/2023 21:51,74
SES0003715,U00322,11/08/2023 05:07,2023-08-11 05:13:05,361
SES0003716,U00322,2023-08-10 03:02:16,2023-08-10T03:02:49Z,33
SES0003717,U00322,10/08/2023 07:57,2023-08-10 07:59:26,125
SES0003718,U00322,15/08/2023 11:49,15/08/2023 11:58,536
SES0003719,U00322,09/08/2023 03:36,09/08/2023 03:40,281
SES0003720,U00322,2023-08-14T09:51:49Z,2023-08-14 09:52:18,29
SES0003721,U00322,2023-08-10T09:28:01Z,2023-08-10 09:31:17,196
SES0003722,U00322,2023-08-10 06:47:48,10/08/2023 07:01,815
SES0003723,U00322,09/08/2023 16:55,2023-08-09 16:56:24,79
SES0003724,U00322,2023-08-15T14:52:38Z,2023-08-15T14:57:43Z,305
SES0003725,U00322,11/08/2023 15:49,2023-08-11 15:53:38,231
SES0003726,U00322,2023-08-11T00:09:32Z,2023-08-11 00:11:08,96
SES0003727,U00322,2023-08-12T04:47:07Z,12/08/2023 04:48,73
